/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_030.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_030.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_030.jpg, 0, 0, 0, 7.813644E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_135.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_135.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_135.jpg, 0, 0, 0, 7.9113E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_246.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_246.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_246.jpg, 0, 0, 0, 7.918004E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_357.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_357.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_357.jpg, 0, 0, 0, 7.829077E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_463.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_463.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_463.jpg, 0, 0, 0, 7.920392E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_563.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_563.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_563.jpg, 0, 0, 0, 7.833268E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_676.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_676.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_676.jpg, 0, 0, 0, 7.83871E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_780.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_780.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_780.jpg, 0, 0, 0, 7.820243E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_893.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_893.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_893.jpg, 0, 0, 0, 7.816413E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_20_996.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_20_996.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_20_996.jpg, 0, 0, 0, 7.836112E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_21_101.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_21_101.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_21_101.jpg, 0, 0, 0, 7.870725E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_21_226.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_21_226.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_21_226.jpg, 0, 0, 0, 8.023196E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_21_337.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_21_337.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_21_337.jpg, 0, 0, 0, 7.848491E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_21_446.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_21_446.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_21_446.jpg, 0, 0, 0, 7.88848E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_21_547.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_21_547.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_21_547.jpg, 0, 0, 0, 7.794239E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_21_672.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_21_672.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_21_672.jpg, 0, 0, 0, 7.804394E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_21_778.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_21_778.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_21_778.jpg, 0, 0, 0, 7.806256E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_21_894.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_21_894.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_21_894.jpg, 0, 0, 0, 7.907043E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_007.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_007.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_007.jpg, 0, 0, 0, 7.837625E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_115.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_115.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_115.jpg, 0, 0, 0, 7.808373E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_229.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_229.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_229.jpg, 0, 0, 0, 7.913965E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_345.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_345.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_345.jpg, 0, 0, 0, 7.803545E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_447.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_447.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_447.jpg, 0, 0, 0, 7.766802E-05
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_563.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_563.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_563.jpg, 0, 0.04886985, 0, 0.0005622289
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_663.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_663.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_663.jpg, 0, 0.3230667, 0, 0.3194025
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_798.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_798.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_798.jpg, 0, 0.6991017, 0, 1.002172
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_22_882.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_22_882.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_22_882.jpg, 0, 0.988452, 0, 2.143252
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_005.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_005.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_005.jpg, 0, 1, 0, 3.55612
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_112.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_112.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_112.jpg, -0.2711878, 1, 0, 4.71678
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_217.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_217.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_217.jpg, -0.005904436, 1, 0, 6.103093
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_329.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_329.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_329.jpg, 0, 1, 0, 7.24742
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_436.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_436.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_436.jpg, 0, 1, 0, 8.607183
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_536.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_536.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_536.jpg, 0, 1, 0, 9.728198
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_642.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_642.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_642.jpg, -0.2161138, 1, 0, 10.82624
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_764.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_764.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_764.jpg, -0.2877123, 1, 0, 11.85722
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_860.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_860.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_860.jpg, 0, 1, 0, 13.17388
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_23_961.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_23_961.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_23_961.jpg, 0, 1, 0, 14.15552
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_077.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_077.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_077.jpg, -0.1597388, 1, 0, 15.44105
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_183.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_183.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_183.jpg, 0, 1, 0, 16.572
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_295.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_295.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_295.jpg, -0.335289, 1, 0, 17.76038
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_397.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_397.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_397.jpg, -0.02953792, 1, 0, 18.77542
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_505.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_505.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_505.jpg, -0.1700671, 1, 0, 19.80308
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_618.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_618.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_618.jpg, -0.5105281, 1, 0, 20.88597
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_740.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_740.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_740.jpg, -0.622128, 1, 0, 21.85199
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_846.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_846.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_846.jpg, -0.3940859, 1, 0, 22.83289
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_24_947.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_24_947.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_24_947.jpg, -0.5878615, 1, 0, 23.77112
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_25_049.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_25_049.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_25_049.jpg, -0.2639515, 1, 0, 24.75511
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_25_162.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_25_162.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_25_162.jpg, 0, 1, 0, 25.89309
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_25_273.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_25_273.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_25_273.jpg, 0, 1, 0, 26.83356
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_25_386.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_25_386.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_25_386.jpg, 0, 1, 0, 27.95762
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_25_496.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_25_496.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_25_496.jpg, 0, 1, 0, 29.06899
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_25_598.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_25_598.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_25_598.jpg, -0.1059151, 1, 0, 29.98025
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_25_702.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_25_702.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_25_702.jpg, 0, 1, 0, 30.19023
/home/satya/Documents/my project/Data/IMG/center_2019_06_09_13_42_25_813.jpg, /home/satya/Documents/my project/Data/IMG/left_2019_06_09_13_42_25_813.jpg, /home/satya/Documents/my project/Data/IMG/right_2019_06_09_13_42_25_813.jpg, 0, 1, 0, 30.19036
